,0
825,SNRPG
826,SORD
827,SPAG5
828,SPARCL1
829,SPATA20
830,SPATA7
831,SPC25
832,SPDEF
833,SPEF2
834,SPG11
835,SPOP
836,SPOPL
837,SPRYD3
838,SRARP
839,SRPK1
840,SSH3
841,ST3GAL6
842,STARD10
843,STARD3
844,STC2
845,STIL
846,STK32B
847,STK38
848,STMN1
849,SUOX
850,SUSD3
851,SUV39H2
852,SVEP1
853,SYBU
854,SYNJ2BP
855,SYT9
856,SYTL2
857,SYTL4
858,SYTL5
859,TACC3
860,TAF4B
861,TAF9B
862,TAGLN
863,TBC1D1
864,TBC1D31
865,TBC1D9
866,TBX3
867,TCEAL1
868,TCF19
869,TCF7L1
870,TCF7L2
871,TCOF1
872,TEX10
873,TEX30
874,TFCP2L1
875,TFF1
876,TFF3
877,TGFA
878,TGFB3
879,THSD4
880,THTPA
881,TICRR
882,TIGD6
883,TIMELESS
884,TIMM8A
885,TK1
886,TLE3
887,TLE4
888,TM9SF1
889,TMBIM4
890,TMBIM6
891,TMC4
892,TMC5
893,TMEM123
894,TMEM144
895,TMEM158
896,TMEM161B
897,TMEM189
898,TMEM25
899,TMEM39B
900,TMEM45B
901,TMEM50B
902,TMEM62
903,TMEM63C
904,TMEM86A
905,TMEM9B
906,TNFRSF21
907,TNS2
908,TOB1
909,TOM1L1
910,TOP2A
911,TOPBP1
912,TP53INP1
913,TPBG
914,TPCN1
915,TPRG1
916,TPSAB1
917,TPSB2
918,TPT1-AS1
919,TPX2
920,TRAK1
921,TRIM2
922,TRIM29
923,TRIM3
924,TRIM47
925,TRIM58
926,TRIP13
927,TROAP
928,TSPAN1
929,TSPAN13
930,TSPAN2
931,TTC39A
932,TTC7A
933,TTC8
934,TTF2
935,TTK
936,TTLL4
937,TUBA1C
938,TUBA4A
939,TUBB
940,TUBB6
941,TYMS
942,UBA2
943,UBASH3B
944,UBE2C
945,UBE2E3
946,UBE2S
947,UBE2T
948,UBXN10
949,UBXN2A
950,UCK2
951,UGCG
952,UQCRHL
953,USB1
954,USP1
955,USP30
956,UTP11L
957,VIPR1
958,VPS39
959,WBP1L
960,WDR19
961,WDR20
962,WFS1
963,WNK4
964,WWP1
965,WWTR1
966,XBP1
967,XPA
968,XPNPEP1
969,XPO5
970,XRCC2
971,YBX1
972,YBX3
973,YEATS2
974,ZBTB4
975,ZBTB42
976,ZBTB7A
977,ZCCHC24
978,ZG16B
979,ZMYND10
980,ZNF385A
981,ZNF396
982,ZNF462
983,ZNF552
984,ZNF563
985,ZNF703
986,ZNF799
987,ZNF91
988,ZSCAN32
989,ZSWIM5
990,ZWINT
